timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478478749.16,1.002309,-1.275309,0.725585,-0.080703,0.079500,-0.057795,0.245404,0.956660,-0.156773,0.013523,0.018926,-0.008922,0.298439,58.445499,18.857946,,,,,,
1478478749.17,1.002780,-1.275033,0.725344,-0.087039,0.081926,-0.056700,0.245700,0.956580,-0.156800,0.012371,0.008691,-0.015838,0.242142,58.403915,18.987141,,,,,,
1478478749.19,1.002346,-1.274763,0.724222,-0.065542,0.080743,-0.047784,0.245850,0.956501,-0.157045,0.008926,0.003551,-0.016936,0.242142,58.403915,18.987141,,,,,,
1478478749.20,1.001929,-1.274426,0.723100,-0.057944,0.080673,-0.034181,0.246056,0.956403,-0.157321,0.008384,0.002276,-0.016018,0.231078,58.415787,18.950733,,,,,,
1478478749.21,1.003606,-1.274883,0.723981,-0.038970,0.079444,-0.021622,0.245951,0.956536,-0.156673,0.004049,-0.003228,-0.015812,0.231078,58.415787,18.950733,,,,,,
1478478749.22,1.004910,-1.275237,0.724443,-0.025109,0.083237,-0.021486,0.245869,0.956639,-0.156171,-0.001469,-0.006581,-0.009051,0.194703,58.415718,18.951351,,,,,,
1478478749.23,1.005908,-1.275461,0.724544,-0.012506,0.086990,-0.017688,0.245844,0.956704,-0.155811,-0.000285,-0.015710,-0.003857,0.194703,58.415718,18.951351,,,,,,
1478478749.24,1.006757,-1.275635,0.724510,-0.004899,0.084520,-0.012631,0.245836,0.956755,-0.155513,-0.001741,-0.020903,-0.001072,0.137942,58.407284,18.977829,,,,,,
1478478749.25,1.007596,-1.275767,0.724458,-0.004896,0.084499,-0.010177,0.245859,0.956794,-0.155239,-0.002206,-0.017295,0.000591,0.137942,58.407284,18.977829,,,,,,
1478478749.26,1.008593,-1.275901,0.724620,-0.012425,0.079476,-0.006522,0.245906,0.956832,-0.154926,-0.003108,-0.011856,0.001804,0.088427,58.404602,18.986364,,,,,,
1478478749.27,1.009862,-1.276337,0.725172,-0.021156,0.068230,0.000900,0.245749,0.956959,-0.154392,-0.003836,-0.002293,0.002063,0.067309,58.402508,18.992901,,,,,,
1478478749.28,1.011355,-1.276473,0.726023,-0.027424,0.063225,0.003347,0.245868,0.956999,-0.153956,-0.003955,-0.002333,0.001627,0.067309,58.402508,18.992901,,,,,,
1478478749.29,1.014653,-1.277599,0.728623,-0.028682,0.062012,-0.000331,0.245459,0.957325,-0.152575,-0.005271,0.008099,0.010089,0.024674,58.390167,19.030907,,,,,,
1478478749.30,1.017517,-1.278742,0.730847,-0.023582,0.055910,-0.006288,0.244964,0.957654,-0.151296,-0.005432,0.011416,0.010320,0.024674,58.390167,19.030907,,,,,,
1478478749.31,1.019654,-1.280201,0.732408,-0.024801,0.050956,-0.006223,0.244096,0.958073,-0.150041,-0.010408,0.013393,0.010697,-0.074296,58.344643,19.169893,,,,,,
1478478749.32,1.020190,-1.281571,0.732471,-0.026044,0.048485,-0.007427,0.243058,0.958465,-0.149223,-0.014649,0.009507,0.005623,-0.074296,58.344643,19.169893,,,,,,
1478478749.33,1.020230,-1.283038,0.732168,-0.032261,0.037327,-0.008557,0.241865,0.958882,-0.148477,-0.018019,0.008464,0.004434,-0.222012,58.308186,19.279362,,,,,,
1478478749.34,1.019116,-1.284230,0.730902,-0.035932,0.024895,-0.003496,0.240726,0.959220,-0.148147,-0.018924,0.005669,-0.002152,-0.222012,58.308186,19.279362,,,,,,
1478478749.35,1.018809,-1.285472,0.730548,-0.042123,0.011243,-0.002130,0.239666,0.959571,-0.147597,-0.019390,0.002939,0.001723,-0.376026,58.287872,19.338303,,,,,,
1478478749.36,1.019429,-1.286506,0.731175,-0.047158,0.008771,-0.005842,0.238912,0.959861,-0.146928,-0.013662,0.004281,0.003084,-0.376026,58.287872,19.338303,,,,,,
1478478749.37,1.021003,-1.286837,0.732720,-0.052222,0.009978,-0.005935,0.238872,0.959954,-0.146386,-0.008998,0.008857,0.008278,-0.487625,58.262684,19.411591,,,,,,
1478478749.38,1.022637,-1.287192,0.734272,-0.053543,0.016165,-0.007285,0.238820,0.960053,-0.145818,-0.003942,0.012557,0.007604,-0.487625,58.262684,19.411591,,,,,,
1478478749.40,1.024403,-1.287591,0.735901,-0.057383,0.021131,-0.012330,0.238750,0.960165,-0.145197,-0.001583,0.014490,0.007974,-0.499882,58.241264,19.475443,,,,,,
1478478749.41,1.026295,-1.288060,0.737632,-0.063704,0.021125,-0.016101,0.238640,0.960295,-0.144512,-0.000160,0.013551,0.008312,-0.499882,58.241264,19.475443,,,,,,
1478478749.42,1.028160,-1.288559,0.739330,-0.064970,0.021138,-0.018572,0.238498,0.960435,-0.143819,-0.001514,0.012954,0.008321,-0.523035,58.216690,19.548172,,,,,,
1478478749.43,1.029628,-1.289590,0.740641,-0.070049,0.023612,-0.022368,0.237860,0.960721,-0.142958,-0.004187,0.014682,-0.000459,-0.538247,58.203617,19.586649,,,,,,
1478478749.44,1.031964,-1.290334,0.742773,-0.087781,0.027312,-0.033724,0.237580,0.960928,-0.142035,-0.003907,0.014475,-0.001382,-0.538247,58.203617,19.586649,,,,,,
1478478749.45,1.034300,-1.291106,0.744857,-0.081522,0.033533,-0.033739,0.237273,0.961141,-0.141101,-0.003890,0.011760,-0.000561,-0.607935,58.168987,19.687223,,,,,,
1478478749.46,1.038131,-1.292252,0.748319,-0.086623,0.038471,-0.036349,0.236863,0.961457,-0.139631,0.002899,0.006103,0.004286,-0.635882,58.151215,19.738777,,,,,,
1478478749.48,1.043755,-1.293655,0.753241,-0.065134,0.038494,-0.023775,0.236479,0.961842,-0.137618,0.003573,0.002834,0.005325,-0.635882,58.151215,19.738777,,,,,,
1478478749.47,1.041766,-1.293063,0.751579,-0.075244,0.037301,-0.036165,0.236696,0.961679,-0.138376,0.003356,0.002997,0.006082,-0.635882,58.151215,19.738777,,,,,,
1478478749.49,1.046566,-1.294281,0.755686,-0.056262,0.036021,-0.017473,0.236343,0.962013,-0.136652,0.000885,0.001488,0.004785,-0.723344,58.085491,19.928379,,,,,,
1478478749.50,1.048165,-1.294820,0.756962,-0.049933,0.034811,-0.016135,0.236112,0.962160,-0.136015,-0.002271,0.000517,0.000120,-0.723344,58.085491,19.928379,,,,,,
1478478749.51,1.049129,-1.295260,0.757666,-0.042314,0.031104,-0.011057,0.235876,0.962279,-0.135576,-0.003530,-0.001052,-0.001951,-0.768875,58.055897,20.012720,,,,,,
1478478749.52,1.050261,-1.295511,0.758551,-0.046079,0.028597,-0.009843,0.235820,0.962348,-0.135189,-0.001536,-0.007743,-0.002674,-0.768875,58.055897,20.012720,,,,,,
1478478749.53,1.051263,-1.295691,0.759377,-0.039706,0.022440,-0.008420,0.235804,0.962397,-0.134866,-0.000254,-0.005503,-0.003592,-0.802515,58.041191,20.054020,,,,,,
1478478749.54,1.052644,-1.295964,0.760573,-0.040932,0.018701,-0.005922,0.235762,0.962471,-0.134411,0.000627,-0.002311,-0.003346,-0.802515,58.041191,20.054020,,,,,,
1478478749.55,1.054086,-1.296237,0.761881,-0.042181,0.017436,-0.003466,0.235727,0.962545,-0.133941,0.000921,-0.001317,0.002196,-0.818294,58.027008,20.094395,,,,,,
1478478749.56,1.055547,-1.296499,0.763214,-0.042192,0.018673,-0.003487,0.235703,0.962616,-0.133472,0.000503,0.002869,0.004291,-0.818294,58.027008,20.094395,,,,,,
1478478749.57,1.056885,-1.296710,0.764373,-0.034636,0.021192,-0.003420,0.235705,0.962673,-0.133056,0.001982,0.003376,0.008133,-0.832010,58.009071,20.145550,,,,,,
1478478749.58,1.058203,-1.296974,0.765484,-0.034674,0.024933,-0.007163,0.235659,0.962744,-0.132621,-0.005160,0.003427,0.011222,-0.838220,58.001438,20.167253,,,,,,
1478478749.60,1.059633,-1.297256,0.766724,-0.042219,0.021178,-0.007209,0.235611,0.962821,-0.132151,-0.007187,0.005273,0.009379,-0.838220,58.001438,20.167253,,,,,,
1478478749.61,1.061039,-1.297538,0.767967,-0.044736,0.019937,-0.008450,0.235560,0.962897,-0.131687,-0.005930,0.007883,0.007710,-0.857527,57.984711,20.214489,,,,,,
1478478749.62,1.062444,-1.297846,0.769241,-0.043430,0.015007,-0.009575,0.235486,0.962980,-0.131212,-0.005490,0.005297,0.009615,-0.857527,57.984711,20.214489,,,,,,
1478478749.63,1.066373,-1.299679,0.773032,-0.037026,0.005150,-0.009318,0.234453,0.963472,-0.129432,-0.008089,0.007719,0.008888,-0.875954,57.966732,20.265198,,,,,,
1478478749.64,1.068383,-1.300767,0.775046,-0.033177,-0.001042,-0.005480,0.233795,0.963763,-0.128456,-0.009948,0.003431,0.010628,-0.945903,57.929554,20.368107,,,,,,
1478478749.65,1.069200,-1.300947,0.775993,-0.030582,-0.008458,-0.004091,0.233747,0.963811,-0.128182,-0.009901,0.003383,0.010353,-0.945903,57.929554,20.368107,,,,,,
1478478749.66,1.070259,-1.301876,0.777247,-0.027960,-0.019543,-0.007546,0.233097,0.964058,-0.127504,-0.010487,0.001381,0.007860,-0.945903,57.929554,20.368107,,,,,,
1478478749.67,1.070434,-1.302503,0.777753,-0.021541,-0.030658,-0.004814,0.232589,0.964225,-0.127173,-0.007567,0.003610,0.002677,-1.022443,57.886452,20.486595,,,,,,
1478478749.68,1.070254,-1.302893,0.778023,-0.026489,-0.041840,-0.002244,0.232236,0.964328,-0.127035,-0.004865,0.002728,-0.000849,-1.022443,57.886452,20.486595,,,,,,
1478478749.69,1.070214,-1.303008,0.778522,-0.023918,-0.046772,-0.002124,0.232134,0.964358,-0.126991,-0.000384,0.000485,-0.001900,-1.052914,57.871918,20.526085,,,,,,
1478478749.70,1.070390,-1.303061,0.779235,-0.017591,-0.046807,0.006553,0.232111,0.964373,-0.126925,0.002630,-0.001421,-0.003476,-1.052914,57.871918,20.526085,,,,,,
1478478749.71,1.070606,-1.303116,0.779949,-0.020134,-0.045554,0.002816,0.232092,0.964387,-0.126850,0.001093,-0.003999,-0.002682,-1.031334,57.864487,20.548120,,,,,,
1478478749.72,1.070892,-1.303257,0.780687,-0.021459,-0.039336,-0.002214,0.232009,0.964424,-0.126719,0.002015,-0.000679,-0.001013,-1.019156,57.860592,20.559700,,,,,,
1478478749.73,1.071270,-1.303416,0.781502,-0.026515,-0.039345,-0.004740,0.231922,0.964466,-0.126557,0.006924,0.003185,0.000687,-1.019156,57.860592,20.559700,,,,,,
1478478749.74,1.071664,-1.303532,0.782211,-0.019064,-0.024501,0.000023,0.231874,0.964497,-0.126412,0.007369,0.002681,0.000023,-1.005855,57.850147,20.589718,,,,,,
1478478749.75,1.071840,-1.303636,0.782633,-0.011523,-0.020715,-0.003611,0.231808,0.964525,-0.126323,0.005726,0.003417,-0.000279,-1.005855,57.850147,20.589718,,,,,,
1478478749.76,1.072053,-1.303732,0.783100,-0.015268,-0.025684,-0.003582,0.231753,0.964550,-0.126230,0.005444,0.002751,-0.002494,-0.998043,57.842525,20.611506,,,,,,
1478478749.77,1.072106,-1.303843,0.783421,-0.011493,-0.024404,-0.006002,0.231666,0.964579,-0.126166,0.004113,0.001180,-0.004831,-0.998043,57.842525,20.611506,,,,,,
1478478749.78,1.072221,-1.303961,0.783787,-0.014029,-0.023193,-0.004832,0.231581,0.964610,-0.126085,0.002794,0.001393,-0.004683,-0.992592,57.836636,20.628281,,,,,,
1478478749.79,1.072347,-1.304041,0.784089,-0.010303,-0.015770,-0.002451,0.231529,0.964631,-0.126019,0.003166,0.002059,0.000531,-0.992592,57.836636,20.628281,,,,,,
1478478749.81,1.073802,-1.303657,0.785665,-0.012843,-0.014528,-0.004961,0.232038,0.964530,-0.125859,0.005084,0.001000,0.000889,-0.989452,57.831406,20.643097,,,,,,
1478478749.82,1.073959,-1.303735,0.785946,-0.009062,-0.013290,-0.002475,0.231992,0.964550,-0.125787,0.005130,0.000980,0.000817,-0.989452,57.831406,20.643097,,,,,,
1478478749.83,1.074884,-1.303581,0.787045,-0.002679,-0.019509,0.006308,0.232238,0.964510,-0.125642,0.003266,-0.000368,0.002413,-0.956667,57.826027,20.659702,,,,,,
1478478749.84,1.075205,-1.303288,0.787567,-0.000118,-0.023215,0.007634,0.232527,0.964432,-0.125702,0.003511,-0.000825,-0.000030,-0.956667,57.826027,20.659702,,,,,,
1478478749.85,1.075069,-1.302880,0.787703,0.003694,-0.025666,0.007731,0.232856,0.964324,-0.125921,0.003563,-0.005477,-0.001200,-0.915583,57.823193,20.669483,,,,,,
1478478749.86,1.073901,-1.302344,0.786829,0.008772,-0.028121,0.009073,0.233163,0.964183,-0.126439,0.003546,-0.005091,-0.005778,-0.915583,57.823193,20.669483,,,,,,
1478478749.87,1.073482,-1.302216,0.786695,0.007534,-0.030622,0.011550,0.233218,0.964149,-0.126596,0.001752,-0.002067,-0.006553,-0.860750,57.836685,20.634077,,,,,,
1478478749.88,1.073263,-1.302113,0.786714,0.003650,-0.020719,0.007647,0.233279,0.964121,-0.126695,0.004377,-0.000346,-0.013503,-0.849277,57.838661,20.628994,,,,,,
1478478749.89,1.073068,-1.302056,0.786750,-0.000165,-0.018248,0.005098,0.233302,0.964106,-0.126766,0.005193,0.001958,-0.009602,-0.849277,57.838661,20.628994,,,,,,
1478478749.90,1.072965,-1.302056,0.786815,-0.002732,-0.014500,-0.001135,0.233289,0.964106,-0.126790,0.005542,0.001089,-0.005458,-0.831046,57.840103,20.625700,,,,,,
1478478749.91,1.073076,-1.302104,0.787041,-0.009094,-0.009580,-0.002536,0.233262,0.964119,-0.126742,0.006331,0.002251,-0.006681,-0.831046,57.840103,20.625700,,,,,,
1478478749.92,1.073365,-1.302137,0.787413,-0.010385,-0.005919,0.002289,0.233271,0.964128,-0.126659,0.008871,0.005004,-0.006718,-0.825743,57.838223,20.631184,,,,,,
1478478749.93,1.073519,-1.302218,0.787603,-0.009142,-0.004612,-0.005074,0.233222,0.964149,-0.126586,0.005105,0.006050,-0.005112,-0.825743,57.838223,20.631184,,,,,,
1478478749.94,1.073767,-1.302298,0.787937,-0.009117,-0.007106,-0.002579,0.233186,0.964170,-0.126492,0.003707,0.006014,-0.007984,-0.825418,57.834370,20.641991,,,,,,
1478478749.95,1.073662,-1.302368,0.787918,-0.001532,-0.008267,-0.006129,0.233112,0.964189,-0.126484,0.004147,0.006438,-0.008297,-0.825418,57.834370,20.641991,,,,,,
1478478749.96,1.070081,-1.301982,0.784603,-0.015392,-0.012050,-0.007492,0.232985,0.964086,-0.127497,0.000719,0.002939,-0.008322,-0.827398,57.831299,20.650517,,,,,,
1478478749.97,1.068871,-1.301599,0.783524,-0.010378,-0.008269,-0.012389,0.233154,0.963985,-0.127956,0.004929,0.001958,-0.008305,-0.824202,57.850975,20.595457,,,,,,
1478478749.98,1.069170,-1.301797,0.783844,-0.018034,0.000333,-0.011418,0.233025,0.964037,-0.127795,0.005058,0.001905,-0.008466,-0.824202,57.850975,20.595457,,,,,,
1478478749.99,1.068171,-1.301352,0.782881,-0.016791,0.002804,-0.010215,0.233273,0.963919,-0.128234,0.006336,0.001657,-0.009446,-0.824202,57.850975,20.595457,,,,,,
1478478750.00,1.067419,-1.301060,0.782086,-0.019397,0.011467,-0.012852,0.233423,0.963841,-0.128545,0.005285,0.002605,-0.008860,-0.799855,57.865738,20.554920,,,,,,
1478478750.02,1.067641,-1.300815,0.782298,-0.024379,0.003996,-0.010344,0.233659,0.963776,-0.128607,0.007018,0.002502,-0.005761,-0.799855,57.865738,20.554920,,,,,,
1478478750.03,1.067210,-1.300553,0.781864,-0.020616,0.006523,-0.014011,0.233824,0.963706,-0.128830,0.006380,0.002481,-0.008667,-0.777559,57.874168,20.532019,,,,,,
1478478750.04,1.067768,-1.300752,0.782379,-0.019337,0.005262,-0.010292,0.233728,0.963759,-0.128607,0.007834,0.002214,-0.005930,-0.777559,57.874168,20.532019,,,,,,
1478478750.05,1.068147,-1.300946,0.782708,-0.014286,0.005302,-0.011447,0.233613,0.963811,-0.128428,0.006591,0.000453,-0.005834,-0.774831,57.874447,20.531334,,,,,,
1478478750.07,1.067541,-1.300706,0.782142,-0.017993,-0.003399,-0.008900,0.233738,0.963747,-0.128681,0.005505,-0.001787,-0.010586,-0.783467,57.870853,20.541134,,,,,,
1478478750.06,1.067109,-1.300532,0.781691,-0.015534,0.004037,-0.008990,0.233829,0.963700,-0.128863,0.005414,-0.001740,-0.010404,-0.783467,57.870853,20.541134,,,,,,
1478478750.08,1.067821,-1.300856,0.782443,-0.010433,-0.000901,-0.006380,0.233647,0.963787,-0.128546,0.005001,0.000828,-0.013147,-0.774238,57.876057,20.526827,,,,,,
1478478750.09,1.068322,-1.300982,0.782967,-0.016733,-0.002206,-0.002770,0.233605,0.963820,-0.128371,0.005424,0.000810,-0.015245,-0.774238,57.876057,20.526827,,,,,,
1478478750.10,1.068657,-1.301098,0.783338,-0.012958,-0.000926,-0.005190,0.233550,0.963851,-0.128238,0.008058,0.001237,-0.018399,-0.781827,57.869263,20.545681,,,,,,
1478478750.11,1.068717,-1.301198,0.783403,-0.004121,-0.000843,-0.008743,0.233473,0.963878,-0.128178,0.009325,-0.000682,-0.013485,-0.781827,57.869263,20.545681,,,,,,
1478478750.12,1.069070,-1.300875,0.783725,-0.001613,0.001624,-0.006295,0.233791,0.963792,-0.128245,0.007145,0.002135,-0.002217,-0.789049,57.864925,20.557621,,,,,,
1478478750.13,1.068182,-1.300664,0.782790,0.005904,0.009058,-0.002633,0.233856,0.963735,-0.128551,0.001603,-0.000036,-0.004856,-0.789049,57.864925,20.557621,,,,,,
1478478750.14,1.066763,-1.300436,0.781294,0.010941,0.010356,-0.006261,0.233865,0.963675,-0.128988,0.001517,0.000650,-0.006617,-0.767615,57.873451,20.534405,,,,,,
1478478750.15,1.065361,-1.300280,0.779886,0.005970,0.001658,-0.004960,0.233816,0.963633,-0.129389,-0.000188,-0.001536,-0.006246,-0.767615,57.873451,20.534405,,,,,,
1478478750.16,1.063925,-1.300330,0.778500,0.007267,-0.002045,-0.004879,0.233587,0.963647,-0.129701,-0.004049,-0.002297,-0.004195,-0.769430,57.891148,20.484402,,,,,,
1478478750.17,1.062366,-1.300338,0.777063,0.016216,-0.013165,0.000343,0.233378,0.963649,-0.130062,-0.004329,-0.002848,-0.003224,-0.769430,57.891148,20.484402,,,,,,
1478478750.18,1.060469,-1.300263,0.775323,0.036443,-0.014314,0.004334,0.233194,0.963629,-0.130539,-0.005212,-0.002935,-0.001831,-0.787924,57.903748,20.448059,,,,,,
1478478750.19,1.058930,-1.300360,0.774049,0.036626,-0.035298,-0.000216,0.232911,0.963655,-0.130852,-0.006349,-0.002076,0.003609,-0.787924,57.903748,20.448059,,,,,,
1478478750.20,1.056908,-1.300124,0.772544,0.044430,-0.059999,0.001540,0.232845,0.963591,-0.131435,-0.010890,-0.001509,0.008098,-0.800980,57.917553,20.408411,,,,,,
1478478750.22,1.054072,-1.300507,0.770437,0.053441,-0.078509,0.003208,0.232150,0.963694,-0.131912,-0.016360,-0.007563,0.006638,-0.788806,57.927071,20.381845,,,,,,
1478478750.23,1.051319,-1.300127,0.768564,0.058647,-0.094609,0.009687,0.232103,0.963592,-0.132733,-0.016314,-0.007461,0.007458,-0.788806,57.927071,20.381845,,,,,,
1478478750.24,1.048470,-1.299680,0.766775,0.062592,-0.110727,0.017375,0.232098,0.963473,-0.133608,-0.018185,-0.011034,0.006213,-0.783711,57.945454,20.329727,,,,,,
1478478750.25,1.045273,-1.299162,0.764657,0.075199,-0.108169,0.016287,0.232101,0.963334,-0.134600,-0.019012,-0.006180,0.001604,-0.783711,57.945454,20.329727,,,,,,
1478478750.26,1.041892,-1.298520,0.762301,0.084016,-0.104458,0.022484,0.232179,0.963161,-0.135696,-0.009751,-0.001568,-0.007630,-0.719215,57.973858,20.250967,,,,,,
1478478750.27,1.038236,-1.297807,0.759624,0.095363,-0.101928,0.023832,0.232273,0.962969,-0.136893,-0.003803,-0.001788,-0.012964,-0.719215,57.973858,20.250967,,,,,,
1478478750.28,1.034722,-1.297074,0.757034,0.091508,-0.094540,0.024878,0.232397,0.962771,-0.138069,0.000879,-0.003955,-0.014962,-0.646767,58.011616,20.145023,,,,,,
1478478750.29,1.034883,-1.294164,0.757818,0.078674,-0.072332,0.021869,0.234828,0.961981,-0.139461,0.026021,-0.000707,-0.001454,-0.610291,58.031410,20.089067,,,,,,
1478478750.30,1.036729,-1.292639,0.759975,0.063247,-0.042738,0.021149,0.236347,0.961563,-0.139774,0.030010,0.007065,0.008869,-0.610291,58.031410,20.089067,,,,,,
1478478750.31,1.035403,-1.292258,0.758807,0.038959,-0.011909,0.014146,0.236476,0.961458,-0.140274,0.029881,0.007170,0.009369,-0.610291,58.031410,20.089067,,,,,,
1478478750.32,1.040386,-1.291682,0.763543,0.007205,0.006499,0.008473,0.237650,0.961300,-0.139374,0.026617,0.015965,0.019654,-0.335038,58.074390,19.970993,,,,,,
1478478750.33,1.046637,-1.291685,0.769359,-0.001808,0.023835,-0.000534,0.238514,0.961301,-0.137884,0.022991,0.020465,0.028723,-0.335038,58.074390,19.970993,,,,,,
1478478750.34,1.053558,-1.292253,0.775742,-0.010719,0.030030,-0.008125,0.238988,0.961457,-0.135960,0.017161,0.026443,0.036366,-0.242994,58.030556,20.099342,,,,,,
1478478750.35,1.054017,-1.292422,0.775864,-0.012011,0.032538,-0.013092,0.238909,0.961504,-0.135770,0.010389,0.029662,0.042875,-0.242994,58.030556,20.099342,,,,,,
1478478750.36,1.054591,-1.292659,0.776125,-0.018298,0.028821,-0.016799,0.238789,0.961569,-0.135521,0.004711,0.026804,0.042457,-0.251159,57.991924,20.210423,,,,,,
1478478750.37,1.055011,-1.292916,0.776341,-0.018189,0.016474,-0.019042,0.238631,0.961639,-0.135299,0.000108,0.018204,0.032088,-0.267553,57.988255,20.220734,,,,,,
1478478750.38,1.055347,-1.293174,0.776632,-0.019296,-0.000848,-0.018766,0.238460,0.961710,-0.135096,-0.004299,0.015265,0.025401,-0.267553,57.988255,20.220734,,,,,,
1478478750.39,1.055575,-1.293425,0.777096,-0.020292,-0.029364,-0.010940,0.238281,0.961779,-0.134923,-0.010742,0.014570,0.018605,-0.294987,57.980560,20.242405,,,,,,
1478478750.40,1.055579,-1.293598,0.777733,-0.022478,-0.066513,-0.006665,0.238136,0.961826,-0.134840,-0.015007,0.010723,0.015409,-0.294987,57.980560,20.242405,,,,,,
1478478750.41,1.055268,-1.293684,0.778264,-0.014741,-0.082629,0.003530,0.238023,0.961849,-0.134873,-0.017808,0.008701,0.013535,-0.291054,57.970951,20.269970,,,,,,
1478478750.43,1.054746,-1.293666,0.778726,-0.008307,-0.095001,0.008738,0.237968,0.961844,-0.135006,-0.018241,0.006631,0.010311,-0.291054,57.970951,20.269970,,,,,,
1478478750.44,1.053927,-1.293571,0.778953,-0.000668,-0.101172,0.012632,0.237936,0.961819,-0.135246,-0.017569,0.002323,0.005348,-0.250388,57.965500,20.286087,,,,,,
1478478750.45,1.052986,-1.293450,0.779120,0.001891,-0.104857,0.011504,0.237910,0.961785,-0.135527,-0.012003,-0.000421,-0.001924,-0.250388,57.965500,20.286087,,,,,,
1478478750.46,1.050177,-1.292882,0.777435,0.009415,-0.098629,0.011507,0.238003,0.961630,-0.136467,0.000553,-0.006231,-0.008263,-0.193048,57.965813,20.285828,,,,,,
1478478750.48,1.047590,-1.292594,0.776765,0.015640,-0.088687,0.010203,0.237888,0.961551,-0.137220,0.006420,-0.007373,-0.006121,-0.153628,57.979706,20.246429,,,,,,
1478478750.47,1.048889,-1.292762,0.777133,0.013154,-0.093618,0.006571,0.237927,0.961597,-0.136831,0.006382,-0.007419,-0.006510,-0.153628,57.979706,20.246429,,,,,,
1478478750.49,1.046323,-1.292445,0.776362,0.015555,-0.079988,0.005149,0.237839,0.961510,-0.137594,0.008637,-0.004906,-0.007075,-0.153628,57.979706,20.246429,,,,,,
1478478750.50,1.044986,-1.292281,0.775771,0.021782,-0.070057,0.005071,0.237791,0.961465,-0.137991,0.009402,-0.003625,-0.002955,-0.083093,57.989311,20.219315,,,,,,
1478478750.51,1.044766,-1.291484,0.776127,0.016610,-0.057667,-0.001344,0.238423,0.961245,-0.138428,0.011760,-0.000628,-0.001465,-0.083093,57.989311,20.219315,,,,,,
1478478750.52,1.043690,-1.291424,0.775551,0.015256,-0.047770,-0.002757,0.238323,0.961229,-0.138713,0.012455,0.002455,0.000285,-0.009865,58.000210,20.188190,,,,,,
1478478750.53,1.042753,-1.291376,0.774984,0.015129,-0.034145,-0.005441,0.238233,0.961216,-0.138959,0.010211,0.006054,0.002729,-0.000993,58.003586,20.178495,,,,,,
1478478750.54,1.041981,-1.291367,0.774399,0.013698,-0.015601,-0.005775,0.238134,0.961213,-0.139148,0.010661,0.005813,0.000735,-0.000993,58.003586,20.178495,,,,,,
1478478750.55,1.041483,-1.291357,0.773984,0.008588,-0.009436,-0.007179,0.238072,0.961210,-0.139271,0.008876,0.008669,0.000233,0.004741,58.009712,20.160875,,,,,,
1478478750.56,1.040817,-1.291361,0.773428,0.013674,-0.013117,-0.007044,0.237976,0.961211,-0.139428,0.009811,0.007615,0.003487,0.004741,58.009712,20.160875,,,,,,
1478478750.57,1.040159,-1.291347,0.772907,0.011175,-0.015636,-0.003358,0.237896,0.961208,-0.139591,0.011570,0.004399,-0.001736,0.001834,58.014427,20.147301,,,,,,
1478478750.58,1.039391,-1.291276,0.772367,0.017584,-0.025514,-0.000646,0.237848,0.961188,-0.139808,0.009787,0.000619,-0.000115,0.001834,58.014427,20.147301,,,,,,
1478478750.59,1.038288,-1.291201,0.771497,0.021367,-0.025450,-0.005498,0.237755,0.961167,-0.140107,0.007316,-0.000169,-0.003234,0.005673,58.020374,20.130161,,,,,,
1478478750.60,1.037226,-1.291156,0.770867,0.015241,-0.046512,-0.005231,0.237644,0.961155,-0.140382,0.003475,0.001202,-0.003508,0.005673,58.020374,20.130161,,,,,,
1478478750.61,1.036346,-1.291089,0.770528,0.010265,-0.054025,0.002183,0.237576,0.961136,-0.140624,0.000843,0.001281,-0.008790,0.014057,58.028782,20.105915,,,,,,
1478478750.63,1.032281,-1.290530,0.767121,0.012805,-0.055248,0.002239,0.237463,0.960982,-0.141863,0.003382,0.007616,-0.007459,0.025785,58.031082,20.099266,,,,,,
1478478750.64,1.031063,-1.290258,0.766567,0.014171,-0.066382,0.003673,0.237515,0.960906,-0.142287,0.003208,0.007142,-0.002564,0.025785,58.031082,20.099266,,,,,,
1478478750.65,1.029821,-1.290123,0.766035,0.017981,-0.068823,0.002543,0.237449,0.960869,-0.142649,0.003274,0.007179,-0.002203,0.025785,58.031082,20.099266,,,,,,
1478478750.66,1.028786,-1.289863,0.765714,0.019267,-0.071289,0.002604,0.237515,0.960797,-0.143023,0.002155,-0.000683,0.000064,0.081252,58.062393,20.008480,,,,,,
1478478750.67,1.026870,-1.289639,0.764598,0.011733,-0.076281,0.002579,0.237425,0.960735,-0.143590,-0.000807,-0.003871,-0.002513,0.081252,58.062393,20.008480,,,,,,
1478478750.68,1.024826,-1.289764,0.763346,0.012952,-0.071327,0.002512,0.237028,0.960770,-0.144012,-0.004316,0.002975,-0.001816,0.124763,58.074192,19.973991,,,,,,
1478478750.69,1.022835,-1.289582,0.762047,0.012847,-0.060165,-0.001357,0.236890,0.960719,-0.144575,0.000125,0.001820,-0.004733,0.124763,58.074192,19.973991,,,,,,
